# QIGOA reality-check | script=run_main_grid.py::summarise | experiment=main | data_source=brats | commit=412869cbfcd80dfa595a9f647285228740884ef2 | generated=2026-07-21T09:22:27
# Provenance: numbers trace to this script + configs/*.yaml + the commit above (CLAUDE.md §5.3). Do not edit by hand.
target,include_zero_bg,k,method,decode_rule,n_rows,n_patients,dice_median,dice_q1,dice_q3,dice_ci_low,dice_ci_high,hd95_median,nsd_median,n_components_median,empty_mask_rate,psnr_median,ssim_median,relative_gap_mean,relative_gap_std,hit_rate,nfe_mean,runtime_s_mean,placeholder
et_t1ce,false,6,GOA-fixed,upper_union,1840,368,0.06398964298113399,0.022300256667584326,0.11693996753895616,0.0614938582436865,0.068495576103979,92.3950637165645,0.046554371885548,15.0,0.0,32.6900402618487,0.9548691897872554,0.001087382616562416,0.001710634787448396,0.1559782608695652,5000.0,4.203225974449476,0
et_t1ce,false,6,GWO,brightest,1840,368,0.23223398708808715,0.054539462347330474,0.4519293655984303,0.2150009978529713,0.2472654955253563,83.24419936793751,0.19595389268527902,123.0,0.0,32.647295505450515,0.9548651312259466,0.002448299438468214,0.0032774623390308586,0.26902173913043476,5000.0,0.6968286357912952,0
et_t1ce,false,6,GWO,morph,1840,368,0.0,0.0,0.6103808560835862,0.0,0.0,57.64306528326004,0.0,1.0,0.0,32.647295505450515,0.9548651312259466,0.002448299438468214,0.0032774623390308586,0.26902173913043476,5000.0,0.6968286357912952,0
et_t1ce,false,6,GWO,otsu_pick,1840,368,0.0636535540583516,0.0222222222222222,0.11426673252378783,0.0606433894296578,0.06763727941006785,92.92620086690675,0.0420044215180545,14.0,0.0,32.647295505450515,0.9548651312259466,0.002448299438468214,0.0032774623390308586,0.26902173913043476,5000.0,0.6968286357912952,0
et_t1ce,false,6,GWO,upper_union,1840,368,0.064124240716388,0.0222841800908715,0.11748974596241202,0.0611117640145728,0.0685429571774845,92.357267844615,0.04662337735806355,15.0,0.0,32.647295505450515,0.9548651312259466,0.002448299438468214,0.0032774623390308586,0.26902173913043476,5000.0,0.6968286357912952,0
et_t1ce,false,6,MPA,brightest,1840,368,0.24042759694540017,0.0555555555555555,0.4836415362731152,0.2235294117647059,0.2559624069871643,82.67827112444698,0.2004454342984409,123.0,0.0,32.64821390163401,0.954931931614893,0.0018581718214969825,0.0030039232220216293,0.24456521739130435,5000.0,0.5609239158695323,0
et_t1ce,false,6,MPA,morph,1840,368,0.0,0.0,0.5987688864017907,0.0,0.0,56.06246090453893,0.0,1.0,0.0,32.64821390163401,0.954931931614893,0.0018581718214969825,0.0030039232220216293,0.24456521739130435,5000.0,0.5609239158695323,0
et_t1ce,false,6,MPA,otsu_pick,1840,368,0.06409818097025996,0.0226917701225026,0.11523591659870912,0.0611117640145728,0.0684481950304735,92.65527507918802,0.043334797247840645,15.0,0.0,32.64821390163401,0.954931931614893,0.0018581718214969825,0.0030039232220216293,0.24456521739130435,5000.0,0.5609239158695323,0
et_t1ce,false,6,MPA,upper_union,1840,368,0.0649627862983798,0.0226980321363604,0.1194789457740078,0.0617420066152149,0.06961107645588374,91.96261444377357,0.05106986175570135,17.0,0.0,32.64821390163401,0.954931931614893,0.0018581718214969825,0.0030039232220216293,0.24456521739130435,5000.0,0.5609239158695323,0
et_t1ce,false,6,PSO,brightest,1840,368,0.2372043769855277,0.055407183774578046,0.46603017108264444,0.2146236559139785,0.2530446549391069,83.33423834304516,0.19654101062188617,122.0,0.0,32.716712298393794,0.955048739785752,0.0005145165809921969,0.0015575242776157956,0.6038043478260869,5000.0,0.540640235136997,0
et_t1ce,false,6,PSO,morph,1840,368,0.0,0.0,0.6097067745197169,0.0,0.0,57.11900219504521,0.0,1.0,0.0,32.716712298393794,0.955048739785752,0.0005145165809921969,0.0015575242776157956,0.6038043478260869,5000.0,0.540640235136997,0
et_t1ce,false,6,PSO,otsu_pick,1840,368,0.06360786134679824,0.0222222222222222,0.1134928791660549,0.0611117640145728,0.0674521315726498,92.79681869149952,0.0420044215180545,13.0,0.0,32.716712298393794,0.955048739785752,0.0005145165809921969,0.0015575242776157956,0.6038043478260869,5000.0,0.540640235136997,0
et_t1ce,false,6,PSO,upper_union,1840,368,0.064124240716388,0.0222222222222222,0.11713932475624014,0.06161095693051945,0.0685429571774845,92.3950637165645,0.047519665329903496,15.0,0.0,32.716712298393794,0.955048739785752,0.0005145165809921969,0.0015575242776157956,0.6038043478260869,5000.0,0.540640235136997,0
et_t1ce,false,6,QIGOA,brightest,1840,368,0.2363109555958105,0.0555555555555555,0.47993701975297687,0.22074756978373838,0.2492718385127776,82.4887775737048,0.20138368011977237,122.0,0.0,32.66851435159232,0.9541493325266048,0.004783389706485677,0.00518827939589202,0.042391304347826085,5000.0,0.434787701876048,0
et_t1ce,false,6,QIGOA,morph,1840,368,0.0,0.0,0.5962807438512298,0.0,0.0,57.724231449240136,0.0,1.0,0.0,32.66851435159232,0.9541493325266048,0.004783389706485677,0.00518827939589202,0.042391304347826085,5000.0,0.434787701876048,0
et_t1ce,false,6,QIGOA,otsu_pick,1840,368,0.06387355645873224,0.022636422580301276,0.11498348877703223,0.06088027007743735,0.06807767859154826,92.92620086690675,0.0412371134020618,14.0,0.0,32.66851435159232,0.9541493325266048,0.004783389706485677,0.00518827939589202,0.042391304347826085,5000.0,0.434787701876048,0
et_t1ce,false,6,QIGOA,upper_union,1840,368,0.0652968687723145,0.022636422580301276,0.11842913501273361,0.06194608405341825,0.0705662302329535,92.38911272142397,0.04724965237581995,16.0,0.0,32.66851435159232,0.9541493325266048,0.004783389706485677,0.00518827939589202,0.042391304347826085,5000.0,0.434787701876048,0
et_t1ce,false,6,WOA,brightest,1840,368,0.23463763015519412,0.0547202196644574,0.4743911342793306,0.21567404360711584,0.2459374242056755,83.14125368019174,0.19620774274075653,122.0,0.0,32.68423694314994,0.9547839616499346,0.0011090559594011723,0.004647900535612359,0.3239130434782609,5000.0,0.5944661375125244,0
et_t1ce,false,6,WOA,morph,1840,368,0.0,0.0,0.6097067745197169,0.0,0.0,56.142503249985474,0.0,1.0,0.0,32.68423694314994,0.9547839616499346,0.0011090559594011723,0.004647900535612359,0.3239130434782609,5000.0,0.5944661375125244,0
et_t1ce,false,6,WOA,otsu_pick,1840,368,0.0638044948397808,0.0222222222222222,0.11417232097034978,0.0611117640145728,0.0675299155595554,92.79681869149952,0.0420044215180545,13.0,0.0,32.68423694314994,0.9547839616499346,0.0011090559594011723,0.004647900535612359,0.3239130434782609,5000.0,0.5944661375125244,0
et_t1ce,false,6,WOA,upper_union,1840,368,0.06414575410008296,0.0222222222222222,0.1177076183939602,0.061515175779554496,0.06958218720528135,92.43643584044176,0.0465549348230912,15.0,0.0,32.68423694314994,0.9547839616499346,0.0011090559594011723,0.004647900535612359,0.3239130434782609,5000.0,0.5944661375125244,0
et_t1ce,false,6,random,brightest,1840,368,0.22674992784711565,0.054309250327349824,0.4763678635779266,0.2082514940594567,0.2464666501363749,83.01445573325076,0.19773890409965084,120.0,0.0,32.44078323452405,0.9529582461815655,0.010928336518271752,0.005342034020013396,0.0,5000.0,0.3725849492293311,0
et_t1ce,false,6,random,morph,1840,368,0.0,0.0,0.5842213164639724,0.0,0.0,59.78752401061536,0.0,1.0,0.0,32.44078323452405,0.9529582461815655,0.010928336518271752,0.005342034020013396,0.0,5000.0,0.3725849492293311,0
et_t1ce,false,6,random,otsu_pick,1840,368,0.0638811194769778,0.022824826981088276,0.1140398715385081,0.060478644322633,0.0683092608326253,93.00349452264938,0.038785545385739945,13.0,0.0,32.44078323452405,0.9529582461815655,0.010928336518271752,0.005342034020013396,0.0,5000.0,0.3725849492293311,0
et_t1ce,false,6,random,upper_union,1840,368,0.06471182882734565,0.022945472458474774,0.11816979316979306,0.06149962788931669,0.07001719923504679,92.35366455258736,0.04677875555652,15.5,0.0,32.44078323452405,0.9529582461815655,0.010928336518271752,0.005342034020013396,0.0,5000.0,0.3725849492293311,0
et_t1ce,false,8,DP-exact,brightest,368,368,0.2840565407998621,0.06707858220798137,0.5397398429889404,0.2438473552361078,0.31234493693586723,80.87516666526608,0.22953778677462883,118.0,0.0,35.09018205245296,0.9696916715268622,0.0,0.0,1.0,,0.9356015177363106,0
et_t1ce,false,8,DP-exact,morph,368,368,0.00153609831029185,0.0,0.6085346523760095,0.0,0.19379471504197393,47.703373034040965,0.01959574351379515,1.0,0.0,35.09018205245296,0.9696916715268622,0.0,0.0,1.0,,0.9356015177363106,0
et_t1ce,false,8,DP-exact,otsu_pick,368,368,0.06301160319464125,0.021803411946107125,0.11206405899315817,0.0572570085418591,0.0730325847937629,93.28864648053073,0.03470372792598771,12.0,0.0,35.09018205245296,0.9696916715268622,0.0,0.0,1.0,,0.9356015177363106,0
et_t1ce,false,8,DP-exact,upper_union,368,368,0.06549166636122136,0.022481344662242775,0.11966816969690494,0.058200655307302604,0.0760654976193241,92.62395131648285,0.048922331463498,18.0,0.0,35.09018205245296,0.9696916715268622,0.0,0.0,1.0,,0.9356015177363106,0
et_t1ce,false,8,GA,brightest,1840,368,0.260166254774208,0.05847826124008203,0.5435723410463442,0.2391669465905273,0.27895954369230624,81.47759896549806,0.22145308927529106,109.0,0.0,34.31404152880542,0.9654742553058437,0.014403685698719334,0.007072125149317346,0.0,5000.0,0.6794857789005553,0
et_t1ce,false,8,GA,morph,1840,368,0.0,0.0,0.5433725017145097,0.0,0.025410139385716,53.421269007842284,0.0,1.0,0.0,34.31404152880542,0.9654742553058437,0.014403685698719334,0.007072125149317346,0.0,5000.0,0.6794857789005553,0
et_t1ce,false,8,GA,otsu_pick,1840,368,0.06333138468049745,0.021832200476789024,0.11334645803862292,0.06051895532077675,0.06855380114551304,93.37075550298687,0.038101534004795,12.0,0.0,34.31404152880542,0.9654742553058437,0.014403685698719334,0.007072125149317346,0.0,5000.0,0.6794857789005553,0
et_t1ce,false,8,GA,upper_union,1840,368,0.0669812975780143,0.02240606864086335,0.12253346430603876,0.0628173338056441,0.07368382460388137,91.68694125761051,0.05184118628166365,17.5,0.0,34.31404152880542,0.9654742553058437,0.014403685698719334,0.007072125149317346,0.0,5000.0,0.6794857789005553,0
et_t1ce,false,8,GOA,brightest,1840,368,0.2607291717152135,0.0604414114212419,0.542764644533287,0.2415370539798719,0.2804023163669613,81.12936489063416,0.2245372476052649,107.0,0.0,34.30842656279405,0.9647852828264107,0.02040145969702399,0.015716860924939773,0.0,5000.0,3.429688359623919,0
et_t1ce,false,8,GOA,morph,1840,368,0.0,0.0,0.5125507914409078,0.0,0.0063391442155309,53.12813223239055,0.0,1.0,0.0005434782608695652,34.30842656279405,0.9647852828264107,0.02040145969702399,0.015716860924939773,0.0,5000.0,3.429688359623919,0
et_t1ce,false,8,GOA,otsu_pick,1840,368,0.06354692955027144,0.0223496521358682,0.11332436480701395,0.060265806731515,0.06727312513552941,93.32577165621734,0.0362610797743755,12.0,0.0,34.30842656279405,0.9647852828264107,0.02040145969702399,0.015716860924939773,0.0,5000.0,3.429688359623919,0
et_t1ce,false,8,GOA,upper_union,1840,368,0.0671017165555397,0.022868793146840524,0.1251340253720009,0.0638056463992524,0.07367135821000619,91.42278050264864,0.053679823599358106,19.0,0.0,34.30842656279405,0.9647852828264107,0.02040145969702399,0.015716860924939773,0.0,5000.0,3.429688359623919,0
et_t1ce,false,8,GOA-fixed,brightest,1840,368,0.28009592760471247,0.0608747044917257,0.5568842241177473,0.26086460348162477,0.29485499191161624,81.00200609640223,0.23254950305350025,111.0,0.0,35.00311311877357,0.969252079209288,0.003295184013600797,0.006569203488411136,0.019021739130434784,5000.0,4.270584766246254,0
et_t1ce,false,8,GOA-fixed,morph,1840,368,0.0,0.0,0.5724249568832308,0.0,0.0816480816480816,49.66386787136126,0.0035671819262782,1.0,0.0,35.00311311877357,0.969252079209288,0.003295184013600797,0.006569203488411136,0.019021739130434784,5000.0,4.270584766246254,0
et_t1ce,false,8,GOA-fixed,otsu_pick,1840,368,0.0631242557349932,0.0217834195267199,0.11219782603050896,0.0600820997636522,0.0672349998897464,93.42643885661954,0.03654246304996025,12.0,0.0,35.00311311877357,0.969252079209288,0.003295184013600797,0.006569203488411136,0.019021739130434784,5000.0,4.270584766246254,0
et_t1ce,false,8,GOA-fixed,upper_union,1840,368,0.06505844604933836,0.02307492407012935,0.12195514593739783,0.0626302242921926,0.07175919925876581,91.6001903962786,0.051364990689013,18.0,0.0,35.00311311877357,0.969252079209288,0.003295184013600797,0.006569203488411136,0.019021739130434784,5000.0,4.270584766246254,0
et_t1ce,false,8,GWO,brightest,1840,368,0.2818737270875763,0.06143536154533208,0.5491787906180197,0.26158099964915893,0.29242387627953303,81.01959523292189,0.23484382740734988,115.0,0.0,34.82978510482912,0.9689318943966672,0.005797469180023495,0.007036730983110695,0.06467391304347826,5000.0,0.7496971245722386,0
et_t1ce,false,8,GWO,morph,1840,368,0.0,0.0,0.5673758865248227,0.0,0.024551463644948,50.068336004462566,0.0,1.0,0.0,34.82978510482912,0.9689318943966672,0.005797469180023495,0.007036730983110695,0.06467391304347826,5000.0,0.7496971245722386,0
et_t1ce,false,8,GWO,otsu_pick,1840,368,0.0632579681881894,0.021906730694502125,0.11284575287312185,0.0596734205351799,0.06719576889810375,93.33809511662427,0.0384775319834416,12.0,0.0,34.82978510482912,0.9689318943966672,0.005797469180023495,0.007036730983110695,0.06467391304347826,5000.0,0.7496971245722386,0
et_t1ce,false,8,GWO,upper_union,1840,368,0.06603540778552794,0.0226917701225026,0.1213733849431416,0.0623669995089212,0.07203504728015905,91.90972852329308,0.0508205399682371,17.0,0.0,34.82978510482912,0.9689318943966672,0.005797469180023495,0.007036730983110695,0.06467391304347826,5000.0,0.7496971245722386,0
et_t1ce,false,8,MPA,brightest,1840,368,0.30434119551581856,0.069193742478941,0.5708532944962237,0.2839715350728566,0.3184713375796178,80.53389585577354,0.2538301723142034,107.0,0.0,35.13405690188343,0.9702801480358153,0.004649631870170781,0.005518767058013249,0.04456521739130435,5000.0,0.6111477868668329,0
et_t1ce,false,8,MPA,morph,1840,368,0.017769280019646103,0.0,0.5590140322953652,0.0,0.1189628876461616,47.1227808096359,0.0344036697247706,1.0,0.0,35.13405690188343,0.9702801480358153,0.004649631870170781,0.005518767058013249,0.04456521739130435,5000.0,0.6111477868668329,0
et_t1ce,false,8,MPA,otsu_pick,1840,368,0.06356111235026345,0.022064,0.11488593467914,0.06039773906776235,0.06834773572633665,93.06717922277888,0.04332132240452315,14.0,0.0,35.13405690188343,0.9702801480358153,0.004649631870170781,0.005518767058013249,0.04456521739130435,5000.0,0.6111477868668329,0
et_t1ce,false,8,MPA,upper_union,1840,368,0.06901023084967675,0.0239765030270335,0.12911618469510389,0.0647635279079676,0.0749303856214665,91.12215110320571,0.059525293018115946,23.0,0.0,35.13405690188343,0.9702801480358153,0.004649631870170781,0.005518767058013249,0.04456521739130435,5000.0,0.6111477868668329,0
et_t1ce,false,8,PSO,brightest,1840,368,0.2837708143015376,0.06569856520992037,0.5628857399910031,0.2649731709219596,0.2980450018443379,81.0,0.2321225879682179,114.0,0.0,35.067782396859755,0.9696554342303593,0.0012490344731969168,0.0021845924221495843,0.33315217391304347,5000.0,0.5879810781309945,0
et_t1ce,false,8,PSO,morph,1840,368,0.0,0.0,0.5880483017579792,0.0,0.07776463870291844,48.911406508792325,0.0,1.0,0.0,35.067782396859755,0.9696554342303593,0.0012490344731969168,0.0021845924221495843,0.33315217391304347,5000.0,0.5879810781309945,0
et_t1ce,false,8,PSO,otsu_pick,1840,368,0.063085263676688,0.021833406092777452,0.11204449444594072,0.0598987385222689,0.06711802693838465,93.36486114685164,0.038118929163705254,12.0,0.0,35.067782396859755,0.9696554342303593,0.0012490344731969168,0.0021845924221495843,0.33315217391304347,5000.0,0.5879810781309945,0
et_t1ce,false,8,PSO,upper_union,1840,368,0.0657554488363502,0.022636422580301276,0.1210708736703717,0.0624986119005569,0.07263858345053636,91.8084962160552,0.050999310820124,17.0,0.0,35.067782396859755,0.9696554342303593,0.0012490344731969168,0.0021845924221495843,0.33315217391304347,5000.0,0.5879810781309945,0
et_t1ce,false,8,QIGOA,brightest,1840,368,0.28699177863442993,0.06599791994248277,0.5641730234456719,0.2685678359032234,0.3064867218110579,80.64551080487198,0.23937769656511496,104.0,0.0,34.84615663079185,0.9680954672618756,0.009397413332116404,0.00907082566630611,0.008152173913043478,5000.0,0.48165918533041485,0
et_t1ce,false,8,QIGOA,morph,1840,368,0.0031283002711574,0.0,0.5296901360743621,0.0,0.0882956878850102,48.20536365112031,0.02315489654016915,1.0,0.0005434782608695652,34.84615663079185,0.9680954672618756,0.009397413332116404,0.00907082566630611,0.008152173913043478,5000.0,0.48165918533041485,0
et_t1ce,false,8,QIGOA,otsu_pick,1840,368,0.0629292445296278,0.022007910020449876,0.11292345209334467,0.0602782543139542,0.06782644509995164,93.35576935997669,0.036470904273841295,12.0,0.0,34.84615663079185,0.9680954672618756,0.009397413332116404,0.00907082566630611,0.008152173913043478,5000.0,0.48165918533041485,0
et_t1ce,false,8,QIGOA,upper_union,1840,368,0.06940689720134399,0.022408340520828525,0.12506674013122726,0.06384973817253506,0.0749563078516408,91.26897011722826,0.055860246290285895,19.0,0.0,34.84615663079185,0.9680954672618756,0.009397413332116404,0.00907082566630611,0.008152173913043478,5000.0,0.48165918533041485,0
et_t1ce,false,8,WOA,brightest,1840,368,0.2838380535856663,0.0634521752787812,0.5618939588787841,0.2637420718816067,0.3038167938931297,80.70137280012385,0.23254950305350025,113.5,0.0,35.11125697804717,0.9694180148360294,0.0044095887702446735,0.012726282167299678,0.030434782608695653,5000.0,0.6451586713787404,0
et_t1ce,false,8,WOA,morph,1840,368,0.0,0.0,0.5691699604743083,0.0,0.0670103092783505,49.54962796261093,0.0,1.0,0.0,35.11125697804717,0.9694180148360294,0.0044095887702446735,0.012726282167299678,0.030434782608695653,5000.0,0.6451586713787404,0
et_t1ce,false,8,WOA,otsu_pick,1840,368,0.0633045542969559,0.02181390780024475,0.11256114338753889,0.0597551237689646,0.06643967667046345,93.52084735115417,0.03709189231684985,11.0,0.0,35.11125697804717,0.9694180148360294,0.0044095887702446735,0.012726282167299678,0.030434782608695653,5000.0,0.6451586713787404,0
et_t1ce,false,8,WOA,upper_union,1840,368,0.06528154775737854,0.0226917701225026,0.12186211552646155,0.06262629320825677,0.0723641830839743,91.56090025690705,0.05098680718665815,18.0,0.0,35.11125697804717,0.9694180148360294,0.0044095887702446735,0.012726282167299678,0.030434782608695653,5000.0,0.6451586713787404,0
et_t1ce,false,8,random,brightest,1840,368,0.2797764870864413,0.061010215590877326,0.563014064490836,0.2606382978723404,0.30014234260118966,80.75208375323446,0.23940213718122993,105.0,0.0,34.64162769406099,0.9667352396469833,0.019148067814707778,0.006967288961730277,0.0,5000.0,0.4181640714069751,0
et_t1ce,false,8,random,morph,1840,368,0.00271460512583475,0.0,0.5463329435902949,0.0,0.0842738901429646,49.78839564473944,0.01850628700034245,1.0,0.0,34.64162769406099,0.9667352396469833,0.019148067814707778,0.006967288961730277,0.0,5000.0,0.4181640714069751,0
et_t1ce,false,8,random,otsu_pick,1840,368,0.06334704398130009,0.022810110137567476,0.1137735057891416,0.0603084552895748,0.0681012877020136,93.21587666069375,0.03790369191036965,13.0,0.0,34.64162769406099,0.9667352396469833,0.019148067814707778,0.006967288961730277,0.0,5000.0,0.4181640714069751,0
et_t1ce,false,8,random,upper_union,1840,368,0.0687932071658631,0.024182301865402572,0.1233377765862576,0.0639249346199266,0.07369341786881259,91.2830649210294,0.05487576780062995,20.0,0.0,34.64162769406099,0.9667352396469833,0.019148067814707778,0.006967288961730277,0.0,5000.0,0.4181640714069751,0
et_t1ce,false,10,DP-exact,brightest,368,368,0.32577264596095057,0.07121268668249138,0.577524024602044,0.27211005410048694,0.368558210713055,79.72090786574051,0.26727069992275676,104.5,0.0,36.98329954728612,0.9778895758663786,0.0,0.0,1.0,,1.158542372024397,0
et_t1ce,false,10,DP-exact,morph,368,368,0.0129624374844819,0.0,0.5603725874667816,0.0,0.1943855191499,44.29824058229866,0.03312540174136615,1.0,0.0,36.98329954728612,0.9778895758663786,0.0,0.0,1.0,,1.158542372024397,0
et_t1ce,false,10,DP-exact,otsu_pick,368,368,0.062152135116292,0.021539877846986525,0.11169445152667637,0.0564428919820294,0.07162490883504474,93.76787399959545,0.0286742034943473,10.0,0.0,36.98329954728612,0.9778895758663786,0.0,0.0,1.0,,1.158542372024397,0
et_t1ce,false,10,DP-exact,upper_union,368,368,0.06691784296943204,0.0226980321363604,0.12547301519695808,0.0586243030485879,0.0778469697961223,91.27841370736394,0.054618699166262955,19.0,0.0,36.98329954728612,0.9778895758663786,0.0,0.0,1.0,,1.158542372024397,0
et_t1ce,false,10,GA,brightest,1840,368,0.29392395636786245,0.06652756890661299,0.5800184501845018,0.2739949494949495,0.3270300333704116,80.4543879919861,0.25440502166144896,95.5,0.0,35.9278677865881,0.9745091122675444,0.0232449998022672,0.008997788708538691,0.0,5000.0,0.7294560979777018,0
et_t1ce,false,10,GA,morph,1840,368,0.064030131826742,0.0,0.5148097865755744,0.0,0.12265402406247475,46.99201374583566,0.06410811576858876,1.0,0.0016304347826086956,35.9278677865881,0.9745091122675444,0.0232449998022672,0.008997788708538691,0.0,5000.0,0.7294560979777018,0
et_t1ce,false,10,GA,otsu_pick,1840,368,0.06303401965026251,0.0221398595194085,0.11461427833265363,0.060208091240324,0.0678506375227686,93.24120440533918,0.0369673643696947,13.0,0.0,35.9278677865881,0.9745091122675444,0.0232449998022672,0.008997788708538691,0.0,5000.0,0.7294560979777018,0
et_t1ce,false,10,GA,upper_union,1840,368,0.0701375392919384,0.023627878025037848,0.12878948997659304,0.0649358545631422,0.07559748587174435,91.08306559602681,0.0573156035869725,22.0,0.0,35.9278677865881,0.9745091122675444,0.0232449998022672,0.008997788708538691,0.0,5000.0,0.7294560979777018,0
et_t1ce,false,10,GOA,brightest,1840,368,0.3274624505928853,0.0700152207001522,0.5816108339272986,0.3038167938931297,0.35073545605229905,79.12436028802779,0.2777929604060987,86.0,0.0,35.96984364140278,0.9734906800374941,0.028284901244654544,0.01512883571398226,0.0,5000.0,3.5315042323836905,0
et_t1ce,false,10,GOA,morph,1840,368,0.0657334144856968,0.0,0.4908092829326779,0.0,0.1046052631578947,45.78445786815321,0.0523391687711338,1.0,0.0016304347826086956,35.96984364140278,0.9734906800374941,0.028284901244654544,0.01512883571398226,0.0,5000.0,3.5315042323836905,0
et_t1ce,false,10,GOA,otsu_pick,1840,368,0.062158768513606896,0.0216731706765301,0.1126207234220801,0.059634375101068296,0.0672163131726351,93.42844589809735,0.03181771144837065,10.0,0.0,35.96984364140278,0.9734906800374941,0.028284901244654544,0.01512883571398226,0.0,5000.0,3.5315042323836905,0
et_t1ce,false,10,GOA,upper_union,1840,368,0.0690530500573602,0.022504944422587422,0.12627466229178794,0.06339090044818116,0.0737871598721797,91.33659631579457,0.0534183788269741,19.0,0.0,35.96984364140278,0.9734906800374941,0.028284901244654544,0.01512883571398226,0.0,5000.0,3.5315042323836905,0
et_t1ce,false,10,GOA-fixed,brightest,1840,368,0.3211728605523355,0.07254797237336799,0.579225953705916,0.2929038208168643,0.3478844581537089,79.98934388742009,0.2717770034843205,91.5,0.0,36.883565661256895,0.9770906785873853,0.006592867189276377,0.008110182634491012,0.0005434782608695652,5000.0,4.405736646172248,0
et_t1ce,false,10,GOA-fixed,morph,1840,368,0.02742096367071105,0.0,0.5007320644216691,0.0,0.10217007301546424,46.90860197719893,0.0344432141727301,1.0,0.0016304347826086956,36.883565661256895,0.9770906785873853,0.006592867189276377,0.008110182634491012,0.0005434782608695652,5000.0,4.405736646172248,0
et_t1ce,false,10,GOA-fixed,otsu_pick,1840,368,0.0623443057078734,0.021744640189609674,0.11247114005924612,0.0596326955533335,0.06528050971214087,93.57669611963104,0.03204743888802585,11.0,0.0,36.883565661256895,0.9770906785873853,0.006592867189276377,0.008110182634491012,0.0005434782608695652,5000.0,4.405736646172248,0
et_t1ce,false,10,GOA-fixed,upper_union,1840,368,0.0703211048038634,0.023149885245211024,0.13034028126451425,0.0651011422216244,0.07637818847420237,91.03239128425398,0.05798302174513405,22.0,0.0,36.883565661256895,0.9770906785873853,0.006592867189276377,0.008110182634491012,0.0005434782608695652,5000.0,4.405736646172248,0
et_t1ce,false,10,GWO,brightest,1840,368,0.3140314390116038,0.06911921770013785,0.5708078671938295,0.2926540284360189,0.3322421103981388,79.83682112070377,0.2632673150671394,101.0,0.0,36.55698630644974,0.9766270649149288,0.010115442244859765,0.009924012835142434,0.009782608695652175,5000.0,0.8134333702125138,0
et_t1ce,false,10,GWO,morph,1840,368,0.0029832763131862,0.0,0.5433739702755548,0.0,0.103273397879207,47.28624827670178,0.0260466298202147,1.0,0.0,36.55698630644974,0.9766270649149288,0.010115442244859765,0.009924012835142434,0.009782608695652175,5000.0,0.8134333702125138,0
et_t1ce,false,10,GWO,otsu_pick,1840,368,0.06267015004154615,0.021775695325566825,0.11271789078679885,0.0596330275229357,0.0664895340548247,93.60315161861728,0.031528076147127895,11.0,0.0,36.55698630644974,0.9766270649149288,0.010115442244859765,0.009924012835142434,0.009782608695652175,5000.0,0.8134333702125138,0
et_t1ce,false,10,GWO,upper_union,1840,368,0.06711782648306219,0.0228310502283105,0.12702694379771504,0.06352510072495213,0.0736601007787448,91.24582140099122,0.0537327991116313,20.0,0.0,36.55698630644974,0.9766270649149288,0.010115442244859765,0.009924012835142434,0.009782608695652175,5000.0,0.8134333702125138,0
et_t1ce,false,10,MPA,brightest,1840,368,0.35144302777062286,0.0747384155455904,0.5832894120402905,0.3246971437785975,0.3721204961606615,79.04790752036787,0.2939825388414853,86.0,0.0,36.91027829021229,0.9781430274630136,0.007508142315523208,0.00778993375172425,0.008152173913043478,5000.0,0.6712494329401998,0
et_t1ce,false,10,MPA,morph,1840,368,0.0669099756690997,0.0,0.493874584717608,0.0,0.1189239792250409,44.17205252703096,0.0537518037518037,1.0,0.002173913043478261,36.91027829021229,0.9781430274630136,0.007508142315523208,0.00778993375172425,0.008152173913043478,5000.0,0.6712494329401998,0
et_t1ce,false,10,MPA,otsu_pick,1840,368,0.06315982968668654,0.022252338214111874,0.11373253911814135,0.0606488011283497,0.0681525142751888,93.34264819444984,0.0368434228039101,12.0,0.0,36.91027829021229,0.9781430274630136,0.007508142315523208,0.00778993375172425,0.008152173913043478,5000.0,0.6712494329401998,0
et_t1ce,false,10,MPA,upper_union,1840,368,0.07322471941716024,0.0245034787402699,0.1456530134965448,0.06790533402475171,0.07813730659067075,90.11020568938739,0.0667936463198941,28.0,0.0,36.91027829021229,0.9781430274630136,0.007508142315523208,0.00778993375172425,0.008152173913043478,5000.0,0.6712494329401998,0
et_t1ce,false,10,PSO,brightest,1840,368,0.3186119873817035,0.07260590821128582,0.5672949987306423,0.3036144578313253,0.3439079338723068,79.72151652124936,0.2689909219013198,101.0,0.0,36.8885869176358,0.9774545840445913,0.0022661476145219538,0.003747013218869295,0.1233695652173913,5000.0,0.6400125213684944,0
et_t1ce,false,10,PSO,morph,1840,368,0.045943475815523,0.0,0.5397590361445783,0.0,0.1180061037639877,44.049667774451656,0.04838649296196465,1.0,0.0005434782608695652,36.8885869176358,0.9774545840445913,0.0022661476145219538,0.003747013218869295,0.1233695652173913,5000.0,0.6400125213684944,0
et_t1ce,false,10,PSO,otsu_pick,1840,368,0.062337756729018895,0.021791112606247998,0.11213913238885659,0.0596330275229357,0.0657171561964422,93.78445716625444,0.0310716550412175,11.0,0.0,36.8885869176358,0.9774545840445913,0.0022661476145219538,0.003747013218869295,0.1233695652173913,5000.0,0.6400125213684944,0
